Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
20160312,21725,2016,8/26/2016 7:50 AM,300,"PLAINS PIPELINE, L.P.",TEXOMA NORTH MANIFOLD,ONSHORE,UNDERGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.481377,-94.83639,CORROSION,INTERNAL,4,,4,0,NO,NO,NO,,,0,,,,,,,,,,,,,10000,180,0,6000,30000,0,46180
20160311,21919,2016,8/29/2016 10:15 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",PASADENA TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PASADENA,HARRIS,TX,29.72536,-95.20334,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2.5,,2.5,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,300,0,2000,4000,0,6300
20160313,21950,2016,8/30/2016 7:15 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",MANKATO TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,MANKATO,BLUE EARTH,MN,44.15348,-94.06836,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.2,,0.2,0,NO,NO,YES,8/30/2016 7:15,8/30/2016 14:00,0,,,,,,,,,,,,,0,50,0,22000,0,0,22050
20160284,22006,2016,8/30/2016 1:30 PM,30782,HARVEST PIPELINE COMPANY,GARDENDALE PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,THREE RIVERS,LIVE OAK,TX,28.408293,-98.212383,CORROSION,INTERNAL,3,,0,3,NO,NO,YES,8/30/2016 14:00,8/30/2016 18:00,0,,,,,,,,,,,,,5000,150,0,0,1000,0,6150
20160314,21734,2016,8/30/2016 4:05 PM,32109,"ONEOK NGL PIPELINE, LLC","MEDFORD FRACTIONATOR 20"" PROVER",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,GRANT,OK,36.774166,-97.756715,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,7.2,0,0,7.2,NO,NO,NO,,,0,,,,,,,,,,,,,50,300,0,50,0,0,400
20160315,21737,2016,8/31/2016 4:35 PM,31130,DCP MIDSTREAM,WILBREEZE PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,EDNA,JACKSON,TX,29.089664,-96.626644,NATURAL FORCE DAMAGE,LIGHTNING,2.48,0,0,2.48,YES,NO,NO,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20160310,22033,2016,9/5/2016 8:50 AM,30782,HARVEST PIPELINE COMPANY,BOA MAINLINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,,PLAQUEMINES,LA,29.3191,-89.8076,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,160,,160,0,NO,NO,YES,9/5/2016 9:56,9/17/2016 11:52,0,,,,,,,,,,,,,1922910,7000,0,3758020,545550,707230,6940710
20160316,21951,2016,9/5/2016 1:07 PM,300,"PLAINS PIPELINE, L.P.",MIDLAND BASIN,ONSHORE,TANK,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.01425,-102.00725,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,20,,20,0,NO,NO,NO,,,0,,,,,,,,,,,,,3300,250,0,41722,0,0,45272
20160319,21744,2016,9/5/2016 1:45 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",GALENA PARK TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GALENA PARK,HARRIS,TX,29.72979,-95.22212,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,16,,16,0,NO,NO,YES,9/5/2016 13:45,9/5/2016 16:00,0,,,,,,,,,,,,,0,1400,0,27700,27300,0,56400
20160317,21740,2016,9/6/2016 8:30 AM,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",EL PASO ,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,EL PASO,EL PASO,TX,31.821045,-106.209621,CORROSION,EXTERNAL,0.03,,0.03,0,NO,NO,NO,,,0,,,,,,,,,,,,,528705,0,0,44694,9700,0,583099
20160321,21747,2016,9/6/2016 11:50 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,C18,ONSHORE,UNDERGROUND,CRUDE OIL,,,ARCHER CITY,ARCHER,TX,33.569382,-98.716749,ALL OTHER CAUSES,MISCELLANEOUS,19,,19,0,NO,NO,YES,9/6/2016 12:08,9/6/2016 16:10,0,,,,,,,,,,,,,40000,931,0,10000,0,0,50931
20160320,21920,2016,9/6/2016 3:50 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",PERTH AMBOY TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PERTH AMBOY,MIDDLESEX,NJ,40.52275,-74.25343,CORROSION,INTERNAL,0.02,,0,0.02,NO,NO,YES,9/6/2016 16:15,11/30/2016 9:00,0,,,,,,,,,,,,,300000,0,0,0,5000,0,305000
20160318,21743,2016,9/7/2016 12:30 PM,18718,SUNOCO PIPELINE L.P.,SOUR LAKE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SOUR LAKE,HARDIN,TX,30.14044,-94.39876,INCORRECT OPERATION,INCORRECT VALVE POSITION,3,,3,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,60,0,5200,0,0,5260
20160322,21748,2016,9/8/2016 2:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.021534,-102.046952,CORROSION,INTERNAL,60,,60,0,NO,NO,YES,9/8/2016 2:00,9/9/2016 12:00,0,,,,,,,,,,,,,13000,2025,0,0,0,0,15025
20160324,22042,2016,9/9/2016 11:10 AM,2552,COLONIAL PIPELINE CO,LINE 01,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,HELENA,SHELBY,AL,33.236374,-86.916634,ALL OTHER CAUSES,UNKNOWN,7370,,2111,5259,NO,NO,YES,9/9/2016 11:30,9/21/2016 17:31,0,,,,,,,,,,,,,1500000,734072,0,64000000,0,0,66234072
20160325,21753,2016,9/10/2016 5:15 PM,18718,SUNOCO PIPELINE L.P.,PERMIAN EXPRESS II,ONSHORE,UNDERGROUND,CRUDE OIL,,,SWEETWATER,NOLAN,TX,32.45279,-100.35862,CORROSION,EXTERNAL,8600,,1560,7040,NO,NO,YES,9/10/2016 13:16,9/23/2016 7:45,0,,,,,,,,,,,,,513000,297440,0,750000,600000,0,2160440
20160323,21941,2016,9/11/2016 7:30 PM,39098,"TEXSTAR MIDSTREAM LOGISTICS, LP",CALUMET ELMENDORF STORAGE FACILITY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,BEXAR,TX,29.21194,-98.40472,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,168,,18,150,NO,NO,YES,9/11/2016 19:45,9/15/2016 7:30,0,,,,,,,,,,,,,16960,7560,0,8735,78615,375,112245
20160327,21760,2016,9/15/2016 12:03 PM,31574,"WESTERN REFINING PIPELINE, LLC",PECAN STATION,ONSHORE,TANK,CRUDE OIL,,,,CHAVEZ,NM,33.05193,-103.9874,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,4.5,,4.5,0,NO,NO,YES,9/15/2016 12:04,9/17/2016 8:10,0,,,,,,,,,,,,,953,54,0,6035,3951,0,10993
20160326,21966,2016,9/16/2016 2:56 PM,32619,"HILAND CRUDE, LLC",DORE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MCKENZIE,ND,47.91906322,-104.0294472,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,4,,4,0,NO,NO,YES,9/16/2016 15:04,9/16/2016 20:45,0,,,,,,,,,,,,,75,128,0,8000,14000,0,22203
20160330,21961,2016,9/17/2016 6:00 AM,31555,KINDER MORGAN CO2 CO. LP,TORREON PUMP STATION,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),,,TORREON,SANDOVAL,NM,35.74395,-107.13165,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.7,0,0,0.7,NO,NO,NO,,,0,,,,,,,,,,,,,4213,2,0,0,0,0,4215
20160329,21926,2016,9/18/2016 1:00 PM,1845,"BUCKEYE PARTNERS, LP",BUCKEYE TEXAS PROCESSING,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORPUS CRISTI,NUECES,TX,27.8189044,-97.5079139,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.4,,0,0.4,NO,NO,NO,,,0,,,,,,,,,,,,,2500,0,0,250,0,0,2750
20160333,21771,2016,9/19/2016 7:30 AM,31189,BP PIPELINE (NORTH AMERICA) INC.,#1 CRUDE SYSTEM / DRUMRIGHT STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,DRUMRIGHT,CREEK COUNTY,OK,35.989585,-96.5786369,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,22,,22,0,NO,NO,YES,9/19/2016 6:45,9/21/2016 12:19,0,,,,,,,,,,,,,10000,1100,0,2000,12000,0,25100
20160332,21768,2016,9/20/2016 12:05 AM,2552,COLONIAL PIPELINE CO,ATLANTA JUNCTION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,AUSTELL,COBB,GA,33.85545,-84.62936,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.6,,0.6,0,NO,NO,YES,9/20/2016 0:15,9/22/2016 7:29,0,,,,,,,,,,,,,5000,60,0,3000,10000,0,18060
20160338,21781,2016,9/20/2016 3:20 PM,4805,EXPLORER PIPELINE CO,"HUNTSVILLE, TX PUMP STATION",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,HUNTSVILLE,WALKER,TX,30.84377614,-95.49514204,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.07,,1.07,0,NO,NO,YES,9/21/2016 15:53,9/21/2016 22:45,0,,,,,,,,,,,,,7340,100,0,8396,0,0,15836
20160336,21774,2016,9/22/2016 8:37 AM,1845,"BUCKEYE PARTNERS, LP",STATE LINE BLOCK VALVE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,,ADAMS,IN,40.803479,-84.802507,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1,,1,0,NO,NO,YES,9/22/2016 8:47,9/22/2016 16:50,0,,,,,,,,,,,,,1500,75,0,10000,5000,0,16575
20160337,21775,2016,9/22/2016 9:00 AM,18718,SUNOCO PIPELINE L.P.,GOODRICH STATION-TANK 300 MIXER,ONSHORE,TANK,CRUDE OIL,,,GOODRICH,POLK,TX,30.61829,-94.97073,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,,0.24,0,NO,NO,NO,,,0,,,,,,,,,,,,,5000,0,0,14000,0,0,19000
20160335,21895,2016,9/22/2016 10:23 AM,31672,"CHAPARRAL ENERGY, LLC",TEXOK TO FARNSWORTH CO2 PIPELINE,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,,OCHILTREE,TX,36.202923,-100.920509,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,1208,306,0,1208,NO,NO,YES,9/22/2016 12:18,9/22/2016 17:52,0,,,,,,,,,,,,,5000,10817,0,0,0,0,15817
20160328,21763,2016,9/22/2016 12:48 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",VERDIGRIS LATERAL NH3,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,,OSAGE,OK,36.29392,-96.20295,CORROSION,EXTERNAL,5,0,4.9,0.1,NO,NO,YES,9/22/2016 10:48,9/24/2016 12:40,0,,,,,,,,,,,,,68000,400,3000,34500,0,0,105900
20160331,21767,2016,9/23/2016 1:03 PM,1845,"BUCKEYE PARTNERS, LP","WAYNE, MI TO TOLEDO, OH",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,TOLEDO,LUCAS,OH,41.675883,-83.471285,CORROSION,EXTERNAL,2.38,,2,0.38,NO,NO,NO,,,0,,,,,,,,,,,,,200000,300,0,50000,50000,0,300300
20160342,21785,2016,9/24/2016 9:15 AM,300,"PLAINS PIPELINE, L.P.",MCCAMEY TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,MCCAMEY,UPTON,TX,31.13488,-102.188698,CORROSION,INTERNAL,5,,5,0,NO,NO,YES,9/24/2016 9:16,9/29/2016 15:56,0,,,,,,,,,,,,,14415,0,0,7590,0,0,22005
20160334,21770,2016,9/25/2016 8:11 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,DANEVANG PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,WHARTON,TX,29.013562,-96.257299,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0,0,0.5,NO,NO,NO,,,0,,,,,,,,,,,,,500,50,0,0,0,0,550
20160353,21924,2016,9/26/2016 10:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,C47,ONSHORE,UNDERGROUND,CRUDE OIL,,,,ARCHER COUNTY,TX,33.806372,-98.562914,ALL OTHER CAUSES,UNKNOWN,4,,4,0,NO,NO,YES,9/26/2016 10:02,9/26/2016 14:33,0,,,,,,,,,,,,,0,200,0,10000,10000,30000,50200
20160340,21780,2016,9/27/2016 9:27 AM,4805,EXPLORER PIPELINE CO,"HUNTSVILLE, TX PUMP STATION",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,HUNTSVILLE,WALKER,TX,30.84377614,-95.49514204,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.31,,0.31,0,NO,NO,NO,,,0,,,,,,,,,,,,,3359,30,0,3900,0,0,7289
20160345,21791,2016,9/28/2016 2:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",CHEYENNE TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CHEYENNE,LARAMIE,WY,41.10621,-104.83589,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,,0.2,0,NO,NO,YES,9/28/2016 14:30,9/28/2016 17:30,0,,,,,,,,,,,,,100,50,0,770,0,0,920
20160341,21784,2016,9/29/2016 6:45 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",GLENPOOL WEST STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GLENPOOL,TULSA,OK,35.96953,-96.01372,INCORRECT OPERATION,INCORRECT VALVE POSITION,5,,4.1,0.9,NO,NO,NO,,,0,,,,,,,,,,,,,0,50,0,52000,0,0,52050
20160339,21813,2016,9/29/2016 1:11 PM,39307,"VITOL MIDSTREAM, LLC",MIDKIFF STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,GLASSCOCK,TX,31.651389,-101.757222,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,6.3,,0,6.3,NO,NO,YES,9/29/2016 13:30,10/11/2016 11:22,0,,,,,,,,,,,,,25000,1000,0,0,8310,0,34310
20160344,21931,2016,9/30/2016 5:00 PM,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",EAST HOUSTON TERMINAL,ONSHORE,TANK,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.79556,-95.27892,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,5,,5,0,NO,NO,NO,,,0,,,,,,,,,,,,,3000,210,0,27000,0,0,30210
20160356,21803,2016,10/1/2016 5:05 AM,1845,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,LINDEN,UNION,NJ,40.608154,-74.240296,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.19,,1.19,0,NO,NO,YES,10/1/2016 5:10,10/1/2016 8:00,0,,,,,,,,,,,,,10000,0,0,100,1000,0,11100
20160343,22003,2016,10/2/2016 8:00 AM,15674,PLANTATION PIPE LINE CO,COLLINS TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,COLLINS,COVINGTON,MS,31.63511,-89.519143,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,1.05,,1.05,0,NO,NO,YES,10/2/2016 8:06,10/2/2016 10:54,0,,,,,,,,,,,,,500,68,0,2500,0,0,3068
20160360,21810,2016,10/2/2016 12:00 PM,4805,EXPLORER PIPELINE CO,"MT. VERON, MO PUMP STATION",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,MILLER,LAWRENCE,MO,37.21353203,-93.94540266,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,10.71,,10.71,0,NO,NO,NO,,,0,,,,,,,,,,,,,250,450,0,41841,9500,0,52041
20160358,21808,2016,10/2/2016 7:03 PM,1845,"BUCKEYE PARTNERS, LP", BUCKEYE TEXAS HUB,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORPUS CHRISTI,NUECES,TX,27.832444,-97.501889,ALL OTHER CAUSES,UNKNOWN,0.5,,0.5,0,NO,NO,NO,,,0,,,,,,,,,,,,,2500,25,0,1000,0,0,3525
20160359,21809,2016,10/3/2016 8:00 AM,32099,ENERGY TRANSFER COMPANY,PERRY RANCH STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,PECOS,REEVES,TX,31.219899,-103.333574,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,11.5,,8,3.5,NO,NO,NO,,,0,,,,,,,,,,,,,1600,171,0,0,1800,0,3571
20160357,21805,2016,10/3/2016 6:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,HSC,ONSHORE,TANK,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.74804,-95.127568,ALL OTHER CAUSES,UNKNOWN,0.01,,0.01,0,NO,NO,YES,10/3/2016 18:00,,0,,,,,,,,,,,,,0,20,0,0,0,0,20
20160412,21952,2016,10/5/2016 9:30 AM,2552,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.5,,0.12,1.38,NO,NO,NO,,,0,,,,,,,,,,,,,5000,200,0,25000,9800,0,40000
20160362,21934,2016,10/6/2016 7:45 PM,31130,DCP MIDSTREAM,RED BLUFF LATERAL ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,ORLA,LOVING,TX,31.80071,-103.79157,CORROSION,EXTERNAL,0.12,0,0,0.12,NO,NO,YES,10/6/2016 20:03,10/12/2016 5:01,0,,,,,,,,,,,,,550000,808,0,0,0,0,550808
20160365,21822,2016,10/7/2016 5:35 PM,30755,CITGO PRODUCTS PIPELINE CO,MONT BELVIEU STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MONT BELVIEU,CHAMBERS,TX,29.84893,-94.895224,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,YES,NO,NO,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20160369,21828,2016,10/11/2016 12:53 AM,2552,COLONIAL PIPELINE CO,BATON ROUGE TANK FARM #3,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,INCORRECT OPERATION,OTHER INCORRECT OPERATION,7.9,,2,5.9,NO,NO,NO,,,0,,,,,,,,,,,,,15000,750,0,35000,125000,0,175750
20160361,21811,2016,10/11/2016 1:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,S15.6,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BAYTOWN,CHAMBERS,TX,29.8261,-94.86,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.3,,0.3,0,NO,NO,NO,,,0,,,,,,,,,,,,,3500,25,0,0,0,0,3525
20160355,21929,2016,10/12/2016 8:00 AM,1845,"BUCKEYE PARTNERS, LP",BH,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BOOTHWYN,DELAWARE,PA,39.846972,-75.495014,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.6,,0.6,0,NO,NO,NO,,,0,,,,,,,,,,,,,1000,0,0,100,0,0,1100
20160366,21823,2016,10/12/2016 3:30 PM,300,"PLAINS PIPELINE, L.P.",GREEN MOUNTAIN STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,JEFFREY CITY,FREMONT,WY,42.308506,-107.872722,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,575,,575,0,NO,NO,YES,10/12/2016 15:30,10/12/2016 22:51,0,,,,,,,,,,,,,0,4835,0,5000,76887,9500,96222
20160363,21818,2016,10/13/2016 10:30 AM,30826,WILLIAMS FIELD SERVICES,BAKKEN METER STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,GROVER,WELD,CO,40.858546,-104.428739,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.58,0,0,1.58,NO,NO,YES,10/13/2016 10:30,10/13/2016 19:30,0,,,,,,,,,,,,,200,0,0,0,0,0,200
20160368,21827,2016,10/15/2016 11:00 AM,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",VALLEY CENTER STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,VALLEY CENTER,SEDGWICK,KS,37.817162,-97.367437,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,6,,6,0,NO,NO,YES,10/15/2016 11:03,10/15/2016 17:30,0,,,,,,,,,,,,,216,264,0,1200,1250,0,2930
20160351,21797,2016,10/16/2016 3:10 PM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,WESTON COUNTY,WY,43.78813056,-104.414856,CORROSION,EXTERNAL,2,,1.5,0.5,NO,NO,NO,,,0,,,,,,,,,,,,,300,75,0,200,300,0,875
20160364,21933,2016,10/17/2016 12:30 PM,31130,DCP MIDSTREAM,SANDHILLS WEST,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,SONORA,SUTTON,TX,30.50214,-100.58349,ALL OTHER CAUSES,MISCELLANEOUS,0,26.42,0,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20160373,21925,2016,10/17/2016 2:55 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,C47,ONSHORE,UNDERGROUND,CRUDE OIL,,,,ARCHER COUNTY,TX,33.805501,-98.571215,ALL OTHER CAUSES,UNKNOWN,1,,1,0,NO,NO,NO,,,0,,,,,,,,,,,,,10000,5,0,3500,3500,1500,18505
20160367,21826,2016,10/17/2016 5:36 PM,15674,PLANTATION PIPE LINE CO,14W,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BOWLING GREEN,CAROLINE,VA,38.090565,-77.446096,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.86,,0.86,0,NO,NO,YES,10/17/2016 17:42,10/18/2016 3:47,0,,,,,,,,,,,,,600,52,0,60000,0,0,60652
20160377,21850,2016,10/17/2016 9:26 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",VALLEY TO WHITING ANHYDROUS AMMONIA LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,,BURT,NE,41.90199,-96.24944,ALL OTHER CAUSES,UNKNOWN,2587,0,1064,1523,NO,NO,YES,10/17/2016 21:26,11/15/2016 15:30,47,0,0,0,0,1,1,0,0,0,0,1,1,121500,139077,10300,2415900,0,68338,2755115
